tabela,variavel,descricao,primeiro_ano,ultimo_ano,status_coleta,anos_nao_coletados,comparabilidade_preliminar,categoria,notas_importantes
Matricula,QT_MAT_EJA_FUND_AIAF,Número de Matrículas da Educação de Jovens e Adultos (EJA) - Ensino Fundamental - Anos Iniciais e Anos Finais,2007.0,2007.0,Descontinuada após 2007,"2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021, 2022, 2023, 2024, 2025",Comparável apenas no período de coleta,,"Categoria de etapa de ensino existente na base de matrículas apenas em 2007. De 2008 a 2015 os alunos de turmas da EJA Anos iniciais e Anos finais, foram registrados separadamente como EJA anos iniciais ou EJA anos finais do Ensino Fundamental."
Matricula,QT_MAT_EJA_FUND_FIC,Número de Matrículas da Educação de Jovens e Adultos (EJA) - Ensino Fundamental - Curso FIC Integrado na Modalidade EJA de Nível Fundamental,2008.0,2025.0,Coleta iniciada em 2008,2007,Comparável apenas no período de coleta,Educação Profissional Não-Técnica,
Matricula,QT_MAT_EJA_MED,"Número de Matrículas da Educação de Jovens e Adultos (EJA) - Ensino Médio 
",2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,"Inclui as matrículas da EJA - Ensino Médio, EJA - Ensino Médio - Curso FIC Integrado na Modalidade EJA de Nível Médio, e EJA - Ensino Médio - Curso Técnico Integrado na Modalidade EJA de Nível Médio"
Matricula,QT_MAT_EJA_MED_NPROF,Número de Matrículas da Educação de Jovens e Adultos (EJA) - Ensino Médio - Sem componente profissionalizante,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,Não inclui as matrículas do Curso FIC Integrado na Modalidade EJA de Nível Médio e do Curso Técnico Integrado na Modalidade EJA de Nível Médio
Matricula,QT_MAT_EJA_MED_FIC,Número de Matrículas da Educação de Jovens e Adultos (EJA) - Ensino Médio - Curso FIC Integrado na Modalidade EJA de Nível Médio,2015.0,2025.0,Coleta iniciada em 2015,"2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014",Comparável apenas no período de coleta,Educação Profissional Não-Técnica,
Matricula,QT_MAT_EJA_MED_TEC,Número de Matrículas da Educação de Jovens e Adultos (EJA) - Ensino Médio - Curso Técnico Integrado na Modalidade EJA de Nível Médio,2008.0,2025.0,Coleta iniciada em 2008,2007,Comparável apenas no período de coleta,Deve ser considerada também como uma etapa Profissional Técnica,
Matricula,QT_MAT_ESP,Número de Matrículas da Educação Especial,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,"Número de matrículas de alunos com alguma deficiência, transtorno do espectro autista ou altas habilidades/superdotação."
Matricula,QT_MAT_ESP_INF,Número de Matrículas da Educação Especial - Educação Infantil,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_INF_CRE,Número de Matrículas da Educação Especial - Educação Infantil - Creche,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_INF_PRE,Número de Matrículas da Educação Especial - Educação Infantil - Pré-Escola,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_FUND,Número de Matrículas da Educação Especial - Ensino Fundamental,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_FUND_AI,Número de Matrículas da Educação Especial - Ensino Fundamental - Anos Iniciais,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_FUND_AF,Número de Matrículas da Educação Especial - Ensino Fundamental - Anos Finais,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_MED,Número de Matrículas da Educação Especial - Ensino Médio,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_PROF,Número de Matrículas da Educação Especial - Educação Profissional,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_PROF_TEC,Número de Matrículas da Educação Especial - Educação Profissional Técnica,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_EJA,Número de Matrículas da Educação Especial - Educação de Jovens e Adultos (EJA),2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_EJA_FUND,Número de Matrículas da Educação Especial - Educação de Jovens e Adultos (EJA) - Ensino Fundamental,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_EJA_MED,Número de Matrículas da Educação Especial - Educação de Jovens e Adultos (EJA) - Ensino Médio,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CC,Número de Matrículas da Educação Especial em Classes Comuns,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,"Número de matrículas de alunos com alguma deficiência, transtorno do espectro autista ou altas habilidades/superdotação em Classes Comuns do Ensino Regular e/ou Educação de Jovens Adultos (EJA)."
Matricula,QT_MAT_ESP_CC_INF,Número de Matrículas da Educação Especial em Classes Comuns - Educação Infantil,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CC_INF_CRE,Número de Matrículas da Educação Especial em Classes Comuns - Educação Infantil - Creche,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CC_INF_PRE,Número de Matrículas da Educação Especial em Classes Comuns - Educação Infantil - Pré-Escola,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CC_FUND,Número de Matrículas da Educação Especial em Classes Comuns - Ensino Fundamental,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CC_FUND_AI,Número de Matrículas da Educação Especial em Classes Comuns - Ensino Fundamental - Anos Iniciais,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CC_FUND_AF,Número de Matrículas da Educação Especial em Classes Comuns - Ensino Fundamental - Anos Finais,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CC_MED,Número de Matrículas da Educação Especial em Classes Comuns - Ensino Médio,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CC_PROF,Número de Matrículas da Educação Especial em Classes Comuns - Educação Profissional,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CC_PROF_TEC,Número de Matrículas da Educação Especial em Classes Comuns - Educação Profissional Técnica,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CC_EJA,Número de Matrículas da Educação Especial em Classes Comuns - Educação de Jovens e Adultos (EJA),2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CC_EJA_FUND,Número de Matrículas da Educação Especial em Classes Comuns - Educação de Jovens e Adultos (EJA) - Ensino Fundamental,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CC_EJA_MED,Número de Matrículas da Educação Especial em Classes Comuns - Educação de Jovens e Adultos (EJA) - Ensino Médio,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CE,Número de Matrículas da Educação Especial em Classes Exclusivas,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,"Número de matrículas de alunos com alguma deficiência, transtorno do espectro autista ou altas habilidades/superdotação em Classes Exclusivas (Escolas exclusivamente especializadas e/ou em classes especiais do Ensino Regular e/ou Educação de Jovens e Adultos (EJA))"
Matricula,QT_MAT_ESP_CE_INF,Número de Matrículas da Educação Especial em Classes Exclusivas - Educação Infantil,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CE_INF_CRE,Número de Matrículas da Educação Especial em Classes Exclusivas - Educação Infantil - Creche,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CE_INF_PRE,Número de Matrículas da Educação Especial em Classes Exclusivas - Educação Infantil - Pré-Escola,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CE_FUND,Número de Matrículas da Educação Especial em Classes Exclusivas - Ensino Fundamental,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CE_FUND_AI,Número de Matrículas da Educação Especial em Classes Exclusivas - Ensino Fundamental - Anos Iniciais,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CE_FUND_AF,Número de Matrículas da Educação Especial em Classes Exclusivas - Ensino Fundamental - Anos Finais,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CE_MED,Número de Matrículas da Educação Especial em Classes Exclusivas - Ensino Médio,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CE_PROF,Número de Matrículas da Educação Especial em Classes Exclusivas - Educação Profissional,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CE_PROF_TEC,Número de Matrículas da Educação Especial em Classes Exclusivas - Educação Profissional Técnica,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CE_EJA,Número de Matrículas da Educação Especial em Classes Exclusivas - Educação de Jovens e Adultos (EJA),2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CE_EJA_FUND,Número de Matrículas da Educação Especial em Classes Exclusivas - Educação de Jovens e Adultos (EJA) - Ensino Fundamental,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_ESP_CE_EJA_MED,Número de Matrículas da Educação Especial em Classes Exclusivas - Educação de Jovens e Adultos (EJA) - Ensino Médio,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_BAS_FEM,Número de Matrículas da Educação Básica - Feminino,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_BAS_MASC,Número de Matrículas da Educação Básica - Masculino,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_BAS_ND,Número de Matrículas da Educação Básica - Cor/Raça Não Declarada,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_BAS_BRANCA,Número de Matrículas da Educação Básica - Cor/Raça Branca,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_BAS_PRETA,Número de Matrículas da Educação Básica - Cor/Raça Preta,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_BAS_PARDA,Número de Matrículas da Educação Básica - Cor/Raça Parda,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_BAS_AMARELA,Número de Matrículas da Educação Básica - Cor/Raça Amarela,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_BAS_INDIGENA,Número de Matrículas da Educação Básica - Cor/Raça Indígena,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_BAS_0_3,Número de Matrículas da Educação Básica - Até 3 anos de idade na data de referência do Censo Escolar (última quarta-feira do mês de maio de 2025),2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,Faixa etária calculada com base na idade do aluno na data de referência do Censo Escolar (última quarta-feira do mês de maio)
Matricula,QT_MAT_BAS_4_5,Número de Matrículas da Educação Básica - Entre 4 e 5 anos de idade na data de referência do Censo Escolar (última quarta-feira do mês de maio de 2025),2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_BAS_6_10,Número de Matrículas da Educação Básica - Entre 6 e 10 anos de idade na data de referência do Censo Escolar (última quarta-feira do mês de maio de 2025),2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_BAS_11_14,Número de Matrículas da Educação Básica - Entre 11 e 14 anos de idade na data de referência do Censo Escolar (última quarta-feira do mês de maio de 2025),2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_BAS_15_17,Número de Matrículas da Educação Básica - Entre 15 e 17 anos de idade na data de referência do Censo Escolar (última quarta-feira do mês de maio de 2025),2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_BAS_18_MAIS,Número de Matrículas da Educação Básica - Com 18 ou mais anos de idade na data de referência do Censo Escolar (última quarta-feira do mês de maio de 2025),2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_BAS_0_3_REF_31_03,Número de Matrículas da Educação Básica - Até 3 anos de idade na data de referência (31 de março de 2025),2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,"Faixa etária calculada com base na idade do aluno na data de referência fixada pelo Conselho Nacional de Educação, correspondente a 31 de março, em conformidade com a Resolução CNE/CEB nº 05/2009"
Matricula,QT_MAT_BAS_4_5_REF_31_03,Número de Matrículas da Educação Básica - Entre 4 e 5 anos de idade na data de referência (31 de março de 2025),2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_BAS_6_10_REF_31_03,Número de Matrículas da Educação Básica - Entre 6 e 10 anos de idade na data de referência (31 de março de 2025),2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_BAS_11_14_REF_31_03,Número de Matrículas da Educação Básica - Entre 11 e 14 anos de idade na data de referência (31 de março de 2025),2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_BAS_15_17_REF_31_03,Número de Matrículas da Educação Básica - Entre 15 e 17 anos de idade na data de referência (31 de março de 2025),2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_BAS_18_MAIS_REF_31_03,Número de Matrículas da Educação Básica - Com 18 ou mais anos de idade na data de referência do Censo Escolar (última quarta-feira do mês de maio de 2025),2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
Matricula,QT_MAT_BAS_D,Número de Matrículas da Educação Básica - Turno Diurno,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,Diurno - Quando a maior parte das atividades da turma são realizadas no período entre 6h e 17:59h. 
Matricula,QT_MAT_BAS_DM,Número de Matrículas da Educação Básica - Turno Diurno - Matutino,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,Diurno Matutino - Quando a maior parte das atividades da turma são realizadas no período entre 6h e 11:59h. 
Matricula,QT_MAT_BAS_DV,Número de Matrículas da Educação Básica - Turno Diurno - Vespertino,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,Diurno Vespertino - Quando a maior parte das atividades da turma são realizadas no período entre 12h e 17:59h. 
Matricula,QT_MAT_BAS_N,Número de Matrículas da Educação Básica - Turno Noturno,2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,Noturno - quando a maior parte das atividades da turma são realizadas entre 18h e 5:59h.
Matricula,QT_MAT_BAS_EAD,Número de Matrículas da Educação Básica - Turno não aplicável  para turmas semipresenciais ou de Educação a Distância (EAD),2007.0,2025.0,Coleta contínua 2007-2025,,Potencialmente comparável em toda a série,,
